"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2012","2012",1796.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2013","2013",1868.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2014","2014",2001.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2015","2015",2741.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2016","2016",3054.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2017","2017",2951.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2018","2018",2955.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2019","2019",3280.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2020","2020",3694.9,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2010","2010",1898569636,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2011","2011",1848139470,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2012","2012",1796895912,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2013","2013",1868785327,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2014","2014",2001781048,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2015","2015",2741880855,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2016","2016",3054121673,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2017","2017",2951327402,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2018","2018",2955703970,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2019","2019",3280831631,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","COL","Colombia","2020","2020",3694854072,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2010","2010",286563.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2011","2011",334943.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2012","2012",370921.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2013","2013",382116.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2014","2014",381112.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2015","2015",293481.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2016","2016",282825,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2017","2017",311883.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2018","2018",334198.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2019","2019",323429.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","COL","Colombia","2020","2020",271346.9,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2010","2010",6296.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2011","2011",7274.3,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2012","2012",7962.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2013","2013",8109.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2014","2014",7996.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2015","2015",6088.4,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2016","2016",5801.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2017","2017",6327.3,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2018","2018",6706.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2019","2019",6420.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","COL","Colombia","2020","2020",5329.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2010","2010",4367550.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2011","2011",4708802.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2012","2012",5105444,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2013","2013",5402513.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2014","2014",5866449.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2015","2015",6243886.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2016","2016",6554969.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2017","2017",6941631.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2018","2018",7188332.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2019","2019",7425482.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CRI","Costa Rica","2020","2020",7040073.9,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2010","2010",13355.7,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2011","2011",14060.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2012","2012",14846.7,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2013","2013",15533.1,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2014","2014",16607.4,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2015","2015",17639.9,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2016","2016",19109.9,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2017","2017",20357.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2018","2018",20977.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","CRI","Costa Rica","2019","2019",21747.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2010","2010",5524815.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2011","2011",5694909.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2012","2012",5895540.9,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2013","2013",5964787.3,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2014","2014",6098480.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2015","2015",6243886.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2016","2016",6429039.7,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2017","2017",6619042.3,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2018","2018",6679655.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2019","2019",6750791.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","CRI","Costa Rica","2020","2020",6377193.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2015","2015",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2016","2016",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2017","2017",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2018","2018",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2019","2019",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LVA","Latvia","2020","2020",0.9,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2010","2010",754798,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2011","2011",713191,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2012","2012",778133,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2013","2013",753256,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2014","2014",752728,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2015","2015",901296,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2016","2016",903421,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2019","2019",893276,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LVA","Latvia","2020","2020",875506,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2010","2010",23877.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2011","2011",28620,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2012","2012",28330.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2013","2013",30432.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2014","2014",31371.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2015","2015",27250.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2016","2016",28071.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2017","2017",30458.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2018","2018",34416,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2019","2019",34055.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOTCMT","Million US$ at exchange rate","LVA","Latvia","2020","2020",33505.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2010","2010",11383.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2011","2011",13895.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2012","2012",13926.3,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2013","2013",15120.8,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2014","2014",15734.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2015","2015",13780.1,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2016","2016",14325.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2017","2017",15682.2,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2018","2018",17858.3,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2019","2019",17794.5,,
"ECONPIBN","Gross domestic product (GDP)","TCPPERMT","/capita, US$ exchange rate","LVA","Latvia","2020","2020",17563.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2015","2015",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2016","2016",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2017","2017",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2018","2018",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2019","2019",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LTU","Lithuania","2020","2020",0.9,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2010","2010",754846,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2011","2011",718576,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2012","2012",778004,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2013","2013",753304,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2014","2014",753097,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2015","2015",901296,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2016","2016",903421,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2017","2017",885206,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2018","2018",846773,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2019","2019",893276,,
"CONVCHAN","US$ exchange rate","MLUSDXRA","Millions of national currency unit per US$","LTU","Lithuania","2020","2020",875506,,
